articleID,headlines,userID,numUpvotes,numDownvotes
391,"Washington beats Giants on Gibson TD run, McCain's 2 INTs",user_26,44,92
392,Titans clinch AFC's top seed with 28-25 win over Texans,user_32,1,32
393,"Rodgers fine, sits 2nd half, top seed Packers lose to Lions",user_29,89,54
394,Zach Allen's scoop-and-score gets Cardinals off to a fast start,user_3,47,51
395,Final regular-season flair: The best pregame fashion from NFL Week 18,user_56,56,35
396,Garoppolo starts but 49ers without LT Williams,user_53,68,41
397,Broncos fire head coach Fangio after 7-10 season,user_30,50,8
398,Trevor Lawrence connects on huge TD for Jacksonville Jaguars against Indianapolis Colts,user_64,11,38
399,"Minnesota Vikings QB Kirk Cousins throws touchdown passes to Smith-Marsette, Jefferson",user_55,79,45
400,Latavius Murray breaks loose for Ravens' longest run of the season,user_51,48,26
401,Pick-six by Bobby McCain puts Washington Football Team in control against Giants,user_47,80,51
402,Lions' trickery vs. Packers results in two long TDs,user_52,66,83
403,"Sources: Rhule eyes Jay Gruden, O'Brien for OC",user_82,37,88
404,"What to know for NFL Week 18: Score picks, bold predictions, playoff implications, key stats and more",user_20,68,83
405,NFL playoff scenarios and schedule for Week 18: Current seeding picture,user_65,97,71
406,Prescott throws 5 TD passes in Cowboys' romp over Eagles,user_12,78,100
407,Jets cut ties with DE Lawson after one-year trial,user_25,35,82
408,Dak breaks Romo's single-season team TD record,user_17,51,2
409,"Week 18 NFL injury updates for Kyle Pitts, Jimmy Garoppolo, Lamar Jackson and more",user_10,85,66
410,Source: 49ers leaning toward starting Garoppolo,user_2,29,96
411,"Bucs extend DT Vea; 4 years, $73M, sources say",user_56,68,94
412,Bolton's fumble return sparks Chiefs' 28-24 win over Broncos,user_79,83,15
413,Fantasy football inactives watch: Who's in and who's out on Saturday?,user_84,80,6
414,"Titans' Henry out of finale, expected for playoffs",user_75,53,25
415,49ers activate four DBs ahead of Rams showdown,user_12,71,1
416,"2021 NFL draft order: Top 32 picks set, with Jaguars and Jets at the top",user_96,12,22
417,"Steelers reinforce roster, activate Haden, Green",user_41,42,42
418,Fantasy football IDP rankings for Week 18,user_18,53,73
419,Sources: Panthers plan to keep Rhule for 2022,user_29,80,43
420,Browns place Pro Bowl CB Ward on COVID-19 list,user_54,98,18
421,Brown questions Brady friendship; wants to play,user_51,41,12
422,Seahawks LB Wagner ruled out for season finale,user_91,44,93
423,Steelers' Johnson off COVID list after just 1 day,user_90,53,54
424,Sponsor sues Jaguars in wake of Meyer's firing,user_43,50,6
425,Cardinals' Watt designated to return from IR,user_15,22,78
426,"Steelers, Ravens carry slim playoff hopes into finale",user_86,65,92
427,Bills ride bumpy road with AFC East title in reach vs Jets,user_28,12,88
428,"Banged-up Bucs again to be without Barrett, JPP",user_22,79,70
429,"Rodgers, despite No. 1 seed, to play vs. Lions",user_65,84,26
430,INT leader Diggs among Cowboys out for finale,user_85,69,100
431,Sources: Texans sign RB Burkhead through 2022,user_38,41,31
432,"How seven NFL playoff hopefuls can win in Week 18: Two game-plan keys for the Colts, 49ers, more",user_50,46,76
433,"Fantasy Football Cheat Sheet: NFL Week 18 fantasy tips on players to start, sit, stream",user_2,49,64
434,Jackson again out; Huntley to start for Ravens,user_56,31,40
435,"No playoff push: Raiders eye win, not tie for bid",user_26,35,8
436,Sources: Bucs' Leftwich to interview for Jags job,user_28,91,42
437,A 'LaVar Leap' gone wrong: Penn State great LaVar Arrington apologizes for prematurely announcing HOF induction,user_95,39,62
438,QB Goff likely to play in Lions' finale vs. Packers,user_6,98,9
439,Fantasy football last-minute pickups for NFL Week 18: Potential difference-makers for your title game,user_27,89,18
440,NFL Week 18 betting nuggets: Detroit's reliable run of covering,user_2,45,16
441,"Here's how Buccaneers' Tom Brady,  Packers' Aaron Rodgers and more can cash in",user_93,57,54
442,"Giants players support Judge, his 'belief' in team",user_68,93,76
443,Jets OC owns late-game gaffe: 'It's 100% on me',user_75,1,41
444,"Big Ben likely without top WR, center for finale",user_13,4,40
445,Packers' Hackett to interview for Jaguars job,user_27,55,94
446,Portis gets 6 months in prison for fraud scheme,user_11,9,53
447,Do hot streaks entering the NFL playoffs really matter? Why you might be surprised,user_85,98,85
448,"U-M's Hill, Kiper's No. 2 safety, to enter NFL draft",user_4,58,15
449,"Brady, Bucs look to close strong against struggling Panthers",user_99,56,12
450,Giants and Washington not fighting for playoffs this year,user_59,95,84
451,"Aaron Rodgers-led Packers facing Lions for reward, not risks",user_39,3,99
452,"With playoffs ahead, Bengals QB Burrow sitting out finale",user_66,87,98
453,Fantasy football: DFS best buys for Week 18,user_84,17,90
454,Ravens Pro Bowl FB Ricard (knee) goes on IR,user_65,72,87
455,"First USFL jobs go to Haley, Sumlin, Riley, Andrus",user_16,21,91
456,Chiefs seek No. 1 seed and 13th consecutive win over Broncos,user_1,28,56
457,"Colts trying to get in, Jags ending season with 'Klown out'",user_96,88,61
458,49ers can clinch playoffs with 6th straight win over Rams,user_47,50,32
459,"Bucs release Brown, say he was cleared to play",user_74,55,34
460,Playoff-bound Cardinals eye shot at NFC West vs. Seahawks,user_57,57,50
461,"Top CB prospect, LSU's Stingley, to enter draft",user_49,81,15
462,"For Bears, Vikings, 'a game in the NFL is never meaningless'",user_24,45,82
463,"Playoff hopes on line for Hill, Saints against Ryan, Falcons",user_77,52,15
464,Dolphins seeking 3rd consecutive victory over Patriots,user_81,59,27
465,Bears QB Fields on COVID list ahead of finale,user_70,41,62
466,Titans can secure AFC's top seed with win over Texans,user_16,14,10
467,"Cowboys, Eagles gear up for playoffs with little at stake",user_74,86,67
468,Playoff spot on the line when Chargers visit Raiders,user_69,17,37
469,What happens during interviews for prospective NFL head coaches? Go inside the room,user_39,18,63
470,Fantasy football: Best and worst matchups at each position for NFL Week 18,user_47,41,72
471,AB: Bucs tried to force me to play through injury,user_61,75,19
472,Barnwell: The nine best acquisitions of the 2021 NFL offseason -- and the 2022 versions of each,user_70,77,41
473,The secret MVP of sports? The port-a-potty,user_99,51,10
474,Source: WFT secures a 3-year deal with LT Leno,user_8,3,82
475,"Mayfield to have surgery Jan. 19, won't play Sun.",user_63,35,9
476,UK's Robinson to enter draft after record season,user_56,63,100
477,Rodgers says 'bum' writer shouldn't vote for MVP,user_66,1,68
478,Award renamed after late Bears writer Dickerson,user_54,6,91
479,Wagner: 'Lot of optimism' I'll stay with Seahawks,user_45,72,98
480,Perfect 14-pick NFL week nets bettor over $450K,user_99,33,56
481,Chase vaults past Mac Jones as ROY favorite,user_10,12,79
482,NFL betting market watch: Week 18 brings big line moves,user_94,89,49
483,Rams' Akers given green light to return vs. 49ers,user_1,98,92
484,49ers QB Garoppolo (thumb) returns to practice,user_60,26,10
485,Parsons status iffy as Cowboys star on COVID list,user_8,95,97
486,"Robinson, ex-Broncos DC and Cuse coach, dies",user_43,24,94
487,Raiders expect Hobbs to play Sun. despite arrest,user_98,78,95
488,NFL explores SB contingencies amid COVID spike,user_61,82,14
489,"Former Dallas Cowboys QB Troy Aikman joins LeBron James, Michael Jordan among athletes getting into business of big booze",user_1,72,69
490,Fantasy football flex and superflex rankings for Week 18,user_43,2,28
491,Fantasy football quarterback and running back upgrades/downgrades for NFL Week 18,user_15,12,14
492,"Vikings QB Cousins activated, will start vs Bears",user_57,25,32
493,Sources: Mixon tests positive; Burrow also out,user_33,27,98
494,"Fields returns from injury, to start for Bears",user_11,74,48
495,Projected No. 1 pick Hutchinson declares for draft,user_31,100,97
496,"After 'surreal' Heinz finale, Ben preps for Ravens",user_2,73,49
497,NFL teams could lose pick for interview conduct,user_99,71,12
498,Titans start window for Henry return from IR,user_56,15,53
499,"Matthew Berry's Love, Hate and way-too-early 2022 fantasy football rankings",user_91,20,76
500,13 questions on the No. 1 pick in the NFL draft: Who could the Jaguars (or Lions) pick?,user_43,78,24
501,Fantasy football Week 18 shadow report: Key WR/CB matchups,user_82,78,8
502,"NFL Week 18 and coaching carousel buzz: What we're hearing, plus Chargers-Raiders predictions",user_3,84,77
503,Hurts: Railing collapse could've been 'much worse',user_97,65,33
504,Tomlin downplays record: Steelers expect to win,user_77,98,61
505,Titans' Dupree charged with assault after fight,user_58,89,84
506,Could the Seahawks and Browns bounce back in 2022? Barnwell ranks most likely worst-to-first teams,user_64,59,39
507,Arizona Cardinals' Kyler Murray among the 360 current players wearing custom thigh pads,user_46,57,95
508,"Arians: 'No regrets' adding AB, cares about WR",user_74,19,33
509,Ekeler scores 3 TDs in Chargers 30-24 OT win over Colts,user_14,38,62
510,WFT set to unveil new nickname on Feb. 2     ,user_26,86,100
511,"Carr, Raiders beat Colts 23-20 to close in on playoff spot",user_49,13,27
512,"NFL Power Rankings: Packers back on top, plus New Year's resolutions for all 32 teams",user_36,94,39
513,Fantasy football wide receiver non-PPR rankings: NFL Week 18,user_42,21,6
514,Fantasy football tight end non-PPR rankings: NFL Week 18,user_9,33,89
515,Michigan pass-rusher Ojabo entering NFL draft,user_66,24,45
516,Fantasy football quarterback rankings: NFL Week 18,user_6,36,96
517,Kupp: 'Have to separate' records in 17-game era,user_22,6,75
518,"Projected 2022 NFL draft order: Jags, Lions and Texans lead the first round",user_16,43,94
519,Sources: Fanatics acquires Topps in $500M deal,user_98,45,87
520,Cincinnati CB 'Sauce' Gardner making leap to NFL,user_84,61,13
521,Fantasy football rankings: NFL Week 18,user_90,7,75
522,Fantasy football kicker rankings: NFL Week 18,user_85,18,3
523,Fantasy football kicker rankings: NFL Week 18,user_20,76,3
524,Fantasy football D/ST rankings: NFL Week 18,user_87,73,90
525,Fantasy football D/ST rankings: NFL Week 18,user_12,6,84
526,Fantasy football tight ends PPR rankings: NFL Week 18,user_67,48,88
527,Fantasy football wide receivers PPR rankings: NFL Week 18,user_29,62,82
528,Fantasy football running back non-PPR rankings: NFL Week 18,user_23,23,67
529,Fantasy football running backs PPR rankings: NFL Week 18,user_77,85,19
530,Fantasy football waiver wire for NFL Week 18: RBs and WRs to consider for the final game,user_36,14,95
531,"Current NFL playoff picture: 11 spots clinched, three to go",user_78,67,80
532,Best single-game fantasy football performances since AFL-NFL merger: Jerry Rice tops yet another list,user_62,81,23
533,The 2021 NFL Thrill Index: We ranked the 32 walk-off winners from most to least exciting,user_1,78,55
534,"Mayfield: Will have surgery, status for finale TBD",user_17,53,70
535,NFL betting awards watch: Rodgers closing in on back-to-back MVPs,user_3,93,62
536,"McShay's new NFL draft rankings: Jameson Williams, Travon Walker continue to rise",user_12,33,83
537,Betting takeaways from ESPN's Week 18 NFL Power Rankings: Will the Chargers handle the surging Raiders?,user_68,19,99
538,"Big Ben gets wish, ends last home game with win",user_73,94,70
539,"Week 17 takeaways and big questions: What huge wins mean for the Patriots, Bengals and Bills",user_52,57,85
540,"Battered Mayfield, listless Browns lose to Steelers, 26-14",user_65,42,98
541,"'I wish I was a Manning,' Snoop Dogg gives Eli a chain, Aaron Rodgers reflects on memes and more moments from Week 17 of ManningCast",user_90,33,21
542,"Wisconsin LB Chenal not returning, to enter draft",user_38,40,90
543,Raiders' Hobbs arrested on a DUI hours after win,user_12,68,43
544,"RB Ford leaves Bearcats, sets sights on NFL draft",user_87,78,22
545,Fans say WFT didn't offer aid after railing collapse,user_49,10,7
546,Giants' Judge won't 'hide' from critics amid slump,user_64,27,66
547,Jets' Saleh takes blame for 4th-down call mix-up,user_83,52,66
548,"Goedert, Cox among 12 Eagles on COVID list",user_79,69,94
549,Titans discussing Henry's possible return from IR,user_17,58,18
550,"Bengals clinch AFC North, first berth since 2015",user_55,35,44
551,Source: Tests show torn ACL for Cowboys' Gallup,user_23,73,55
552,"After disappointing 2021, are Baker Mayfield and the Cleveland Browns headed toward a split?",user_10,93,55
553,Falcons RB coach leaves for Virginia OC position,user_33,54,68
554,"After losing his wedding ring at the game, a Titans fan gets help getting it back",user_83,42,7
555,Fantasy football: 12 things you may not have noticed this weekend,user_90,63,40
556,Saleh 'sick' as Jets botch 4th-down call in loss,user_91,55,34
557,Chargers-Raiders showdown for playoffs on SNF,user_7,23,52
558,Let's overreact to NFL Week 17: Can the Bucs repeat? Is the Cowboys' offense Super Bowl-caliber?,user_66,36,69
559,"Ridder, Corral, Pickett, Willis, Howell, Strong: Meet the QBs in the 2022 NFL draft",user_19,78,68
560,Cowboys lament calls from refs after loss: 'Fix it',user_92,10,63
561,Arians: AB 'no longer a Buc' after WR runs off,user_21,56,9
562,First look at fantasy football for NFL Week 18: Derrick Henry ready to return?,user_59,13,33
563,Room to spare: Packers wrap up No. 1 seed early,user_16,85,79
564,Packers rout Vikings 37-10 in cold to take NFC's No. 1 seed,user_26,93,94
565,Shanahan: QB plan hinges on Garoppolo health,user_39,86,13
566,"Herbert, Roberts propel Chargers back into playoff position",user_85,16,61
567,"Bengals rally past Chiefs 34-31, clinch AFC North title",user_81,42,82
568,Cards hold off Cowboys 25-22 in matchup of playoff teams,user_77,87,22
569,"Eagles beat Washington, get help to clinch playoff berth",user_91,39,72
570,Cowboys fear Gallup tore ACL in loss to Cardinals,user_59,25,56
571,Titans lose TE Pruitt to gruesome ankle injury,user_3,45,73
572,Judge defends N.Y.: No 'clown show organization',user_6,27,75
573,"Railing collapses, fans fall as Hurts walks past",user_32,92,25
574,"Penny, Metcalf lead Seahawks to 51-29 blowout of Lions",user_28,93,93
575,"Jordan, Saints' defense secure 18-10 win over Panthers",user_39,70,78
576,"Patriots blow past Jaguars 50-10, earn playoff berth",user_31,32,19
577,Cigar smokin' Joe Burrow is back again as Cincinnati Bengals win AFC North,user_19,88,53
578,Lance throws 2 TD passes to lead 49ers past Texans 23-7,user_64,29,77
579,Fantasy football highs and lows from NFL Week 17: Ja'Marr Chase puts fantasy managers on his back,user_39,79,73
580,Cardinals' Jonathan Ward snags one-handed catch against defender's helmet on fake punt,user_61,15,10
